번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
1102,131290,티에스이,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","11,061,429","5,530,714,500","500",원(KRW),041-581-9955,충청남도 천안시 서북구 직산읍 군수1길 189 -,1281
1103,246690,티에스인베스트먼트,116402,신탁업 및 집합투자업,"22,421,004","11,210,502,000","500",원(KRW),02-6250-5700,"서울특별시 강남구 선릉로 531, 3층 302호 ",1281
1104,062860,티엘아이,032601,반도체 제조업,"9,872,720","4,936,360,000","500",원(KRW),031-784-6800,경기도 성남시 중원구 양현로 405번길 12
티엘아이빌딩 7층, 8층, 9층 10층 ,1281
1105,104480,티케이케미칼,032005,화학섬유 제조업,"90,895,434","45,447,717,000","500",원(KRW),02-2001-6000,대구광역시 북구  원대로 128 연우빌딩 3층,1281
1106,081150,티플랙스,032509,기타 금속 가공제품 제조업,"24,268,402","12,134,201,000","500",원(KRW),031-488 -8800,"경기도 안산시 단원구 엠티브이1로 75 (목내동, (주)티플랙스)",1281
1107,130740,티피씨글로벌,033003,자동차 신품 부품 제조업,"9,450,000","4,725,000,000","500",원(KRW),053-854-7500,경상북도 경산시  진량읍 일연로 574 ,1281
1108,084730,팅크웨어,032604,통신 및 방송 장비 제조업,"10,425,682","5,212,841,000","500",원(KRW),02-589-9000,경기도 성남시 분당구 판교역로 240 삼환하이펙스 A동 9층 ,1281
1109,046210,파나진,032103,의료용품 및 기타 의약 관련제품 제조업,"32,034,160","16,017,080,000","500",원(KRW),042-861-9295,대전광역시 유성구  테크노10로 54 ,1281
1110,034230,파라다이스,189102,유원지 및 기타 오락관련 서비스업,"90,942,672","47,032,355,000","500",원(KRW),02-2277-0190,서울특별시 중구  동호로 268 파라다이스빌딩 ,1281
1111,033540,파라텍,032902,특수 목적용 기계 제조업,"16,840,552","8,420,276,000","500",원(KRW),02-3780-8704,경기도 부천시 원미구 길주로425번길 30-21 ,1281
1112,043200,파루,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","29,667,567","14,833,783,500","500",원(KRW),061 -759 -5190,전남 순천시 서면 선평리 42-2 ,1281
1113,214450,파마리서치프로덕트,074604,생활용품 도매업,"9,466,217","4,733,108,500","500",원(KRW),033-645-7640,강원도 강릉시  과학단지로 77-19 &nbsp,1281
1114,177830,파버나인,032602,전자부품 제조업,"10,834,424","5,417,212,000","500",원(KRW),032-814-6900,인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트 &nbsp,1281
1115,037070,파세코,032805,가정용 기기 제조업,"14,000,000","7,000,000,000","500",원(KRW),031 -491 -4032,경기도 안산시 단원구 원시로 248 ,1281
1116,150900,파수닷컴,105802,소프트웨어 개발 및 공급업,"9,544,462","4,772,231,000","500",원(KRW),02-300-9000,서울특별시 마포구 상암동 1605 누리꿈스퀘어 비즈니스센타 17층 ,1281
1117,037030,파워넷,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12,009,614","12,009,614,000","1,000",원(KRW),02-3282-0700,서울특별시 금천구 두산로 70 현대지식산업센터 B동 17층 ,1281
1118,047310,파워로직스,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","34,286,030","17,375,240,000","500",원(KRW),043-219-5600,충청북도 청원군  옥산면 과학산업4로 163 ,1281
1119,170790,파이오링크,032604,통신 및 방송 장비 제조업,"6,856,330","3,428,165,000","500",원(KRW),02-2025-6900,서울특별시 금천구  가산디지털2로 98 IT캐슬 1동 401호,1281
1120,049120,파인디앤씨,032602,전자부품 제조업,"24,068,137","12,034,068,500","500",원(KRW),031-463-8813,충청남도 아산시  음봉면 연암산로 169 (주)파인디엔씨 ,1281
1121,038950,파인디지털,032604,통신 및 방송 장비 제조업,"10,210,765","5,105,382,500","500",원(KRW),031-788-8800,경기도 성남시 분당구 성남대로925번길 41 ,1281
1122,106240,파인테크닉스,032604,통신 및 방송 장비 제조업,"37,608,487","18,804,243,500","500",원(KRW),031-463-8800,경기도 안양시 만안구  덕천로 38 (주) 파인테크닉스 ,1281
1123,131760,파인텍,032602,전자부품 제조업,"11,053,186","5,526,593,000","500",원(KRW),031-900-9700,경기도 고양시 일산동구 일산로 138 ,1281
1124,140860,파크시스템스,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","6,641,055","3,320,527,500","500",원(KRW),031-546-6900,"경기도 수원시 영통구 광교로 109, 4층(이의동, 나노소자특화팹센터) &nbsp",1281
1125,091700,파트론,032602,전자부품 제조업,"54,156,410","27,078,205,000","500",원(KRW),031-201-7700,경기도 화성시  삼성1로2길 22 (주)파트론,1281
1126,194510,파티게임즈,105802,소프트웨어 개발 및 공급업,"24,229,954","12,114,977,000","500",원(KRW),02)6005-0985,"서울특별시 강남구 삼성로 570 6, 7층(삼성동, 석천빌딩) ",1281
1127,038160,팍스넷,106309,기타 정보 서비스업,"11,077,521","5,538,760,500","500",원(KRW),000-1688-5010,"서울특별시 양천구 목동서로 201 23층 (목동, 케이티정보전산센터) &nbsp",1281
1128,032800,판타지오,189001,창작 및 예술관련 서비스업,"72,703,943","36,351,971,500","500",원(KRW),02-3452-6100,서울특별시 강남구 역삼로 248 판타지오 빌딩 ,1281
1129,043090,팜스웰바이오,074607,기타 전문 도매업,"26,727,391","13,363,695,500","500",원(KRW),02-569-7610,"강원도 원주시 혁신로 19 506호(반곡동, H타워)",1281
1130,027710,팜스토리,031008,동물용 사료 및 조제식품 제조업,"88,347,431","45,974,044,500","500",원(KRW),02-501-1648,서울특별시 강남구  강남대로 310 유니온센터 3층 ,1281
1131,225590,패션플랫폼,031401,봉제의복 제조업,"23,294,535","2,329,453,500","100",원(KRW),02-573-1292,서울특별시 강남구 논현로28길 9 유진빌딩 3층,1281
1132,054300,팬스타엔터프라이즈,032901,일반 목적용 기계 제조업,"41,124,943","20,562,471,500","500",원(KRW),000-1577-3520,부산광역시 중구 해관로 30 팬스타크루즈프라자,1281
1133,068050,팬엔터테인먼트,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","13,742,997","6,871,498,500","500",원(KRW),02-380-2100,서울특별시 마포구  월드컵북로58길 10 ,1281
1134,222110,팬젠,032102,의약품 제조업,"9,640,581","4,820,290,500","500",원(KRW),031-733-9165,"경기도 수원시 영통구 신원로 306, 2동 4층(원천동 영통이노플렉스) &nbsp",1281
1135,060900,퍼시픽바이오,031902,석유 정제품 제조업,"48,134,640","4,813,464,000","100",원(KRW),02-6917-5300,서울특별시 강남구 테헤란로 439 연당빌딩 3층 ,1281
1136,263750,펄어비스,105802,소프트웨어 개발 및 공급업,"12,876,500","6,438,250,000","500",원(KRW),031-476-8583,"경기도 안양시 동안구 시민대로327번길 24(관양동,아리온테크놀로지) 2~5층 &nbsp",1281
1137,087010,펩트론,032101,기초 의약물질 및 생물학적 제제 제조업,"15,326,500","7,663,250,000","500",원(KRW),042-360-8880,대전광역시 유성구 유성대로1628번길 37-24 ,1281
1138,043370,평화정공,033003,자동차 신품 부품 제조업,"21,000,000","10,500,000,000","500",원(KRW),(053)350-6311,대구 달서구 대천동 1032번지 ,1281
1139,119500,포메탈,032509,기타 금속 가공제품 제조업,"11,847,232","6,012,340,000","500",원(KRW),041-670-6200,충청남도 서산시  지곡면 무장산업로 229-7 ,1281
1140,016670,포비스티앤씨,074607,기타 전문 도매업,"40,078,058","20,039,029,000","500",원(KRW),02-2046-9375,서울특별시 강남구 언주로 726 두산빌딩 11층 ,1281
1141,056730,포스링크,074607,기타 전문 도매업,"46,163,868","23,081,934,000","500",원(KRW),031-724-2222,"경기도 성남시 분당구  대왕판교로 660 유스페이스1 A동 9층,10층 ",1281
1142,022100,포스코 ICT,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","152,034,729","76,017,364,500","500",원(KRW),054-280-1114,경상북도 포항시 남구  호동로 68 (주)포스코아이씨티 ,1281
1143,009520,포스코엠텍,032401,1차 철강 제조업,"41,642,703","20,821,351,500","500",원(KRW),054-280-8206,경상북도 포항시 남구  형산강북로 131 포스코엠텍,1281
1144,003670,포스코켐텍,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","59,070,000","29,535,000,000","500",원(KRW),(054) 290-0114,경상북도 포항시 남구  신항로 110 (주)포스코켐텍 ,1281
1145,189690,포시에스,105802,소프트웨어 개발 및 공급업,"7,168,563","3,584,281,500","500",원(KRW),02-828-1400,서울특별시 강남구 논현로 646 -,1281
1146,141020,포티스,074709,무점포 소매업,"44,874,782","22,437,391,000","500",원(KRW),031-709-1407,경기도 성남시 분당구  성남대로779번길 17 포티스빌딩 4층,1281
1147,005670,푸드웰,031003,"과실, 채소 가공 및 저장 처리업","8,000,000","4,000,000,000","500",원(KRW),053-980-3320,대구광역시 달서구 성서서로 121 - ,1281
1148,094940,푸른기술,032603,컴퓨터 및 주변장치 제조업,"6,574,202","3,287,101,000","500",원(KRW),02-6959-4700,서울특별시 서초구 효령로60길 23-10 (주)푸른빌딩 2층,1281
1149,007330,푸른저축은행,116401,은행 및 저축기관,"15,082,800","15,082,800,000","1,000",원(KRW),02  -545 -9000,서울특별시 서초구 강남대로 581 ,1281
1150,093380,풍강,032509,기타 금속 가공제품 제조업,"9,879,313","4,939,656,500","500",원(KRW),031-359-3600,경기도 화성시  우정읍 남양만로 745 ,1281
1151,023900,풍국주정,031101,알코올음료 제조업,"12,600,000","6,300,000,000","500",원(KRW),053 -583 -2071,대구광역시 달서구 성서로 72 ,1281
1152,195440,퓨전데이타,105802,소프트웨어 개발 및 공급업,"8,408,250","4,204,125,000","500",원(KRW),02-547-7688,서울특별시 강남구 언주로 709 송암빌딩 15층,1281
1153,214270,퓨쳐스트림네트웍스,105802,소프트웨어 개발 및 공급업,"86,921,313","8,692,131,300","100",원(KRW),070-5020-9306,서울특별시 강남구 역삼로8길 15 홍우빌딩 7층,1281
1154,220100,퓨쳐켐,032102,의약품 제조업,"5,622,139","2,811,069,500","500",원(KRW),02-497-3114,서울특별시 성동구 연무장3길 21 2층 &nbsp,1281
1155,035200,프럼파스트,032202,플라스틱제품 제조업,"8,846,117","4,423,058,500","500",원(KRW),044-865-9681,대전광역시 중구  동서대로 1187 ,1281
1156,203690,프로스테믹스,032101,기초 의약물질 및 생물학적 제제 제조업,"45,374,817","4,537,481,700","100",원(KRW),02-545-2520,"서울특별시 강남구 언주로 708 (논현동, 경원빌딩)",1281
1157,053610,프로텍,032902,특수 목적용 기계 제조업,"9,460,203","4,730,101,500","500",원(KRW),031-470-0700,경기도 안양시 동안구 시민대로327번길 11-14(관양동) ,1281
1158,053160,프리엠스,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","6,000,000","3,000,000,000","500",원(KRW),032-679-1477,경기도 부천시 오정구 삼작로178번길 14 ,1281
1159,075130,플랜티넷,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","8,960,000","4,480,000,000","500",원(KRW),070-4489-7000,경기도 성남시 분당구  대왕판교로 670 유스페이스2 A동 6층,1281
1160,023770,플레이위드,105802,소프트웨어 개발 및 공급업,"3,460,850","1,730,425,000","500",원(KRW),031-724-2400,"경기도 성남시 분당구 판교로 256번길 25, 제C동  ",1281
1161,032580,피델릭스,032601,반도체 제조업,"21,441,058","10,720,529,000","500",원(KRW),031-785-3500,"경기도 성남시 분당구 백현로 93(수내동, 후너스빌딩 6층) ",1281
1162,051380,피씨디렉트,074605,기계장비 및 관련 물품 도매업,"7,540,136","3,770,068,000","500",원(KRW),(02)785-3001,"서울특별시 용산구 원효로 138 8층 (원효로3가, 청진빌딩) ",1281
1163,241820,피씨엘,032103,의료용품 및 기타 의약 관련제품 제조업,"8,941,164","4,470,582,000","500",원(KRW),070-4673-3433,"서울특별시 금천구 디지털로9길 99 (가산동, 스타밸리) 701호 &nbsp",1281
1164,237750,피앤씨테크,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","6,496,600","3,248,300,000","500",원(KRW),031-452-5791,경기도 안양시 동안구 전파로104번길 62 ,1281
1165,131390,피앤이솔루션,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","14,280,000","7,140,000,000","500",원(KRW),031-299-0100,경기도 수원시 권선구 산업로 185 -,1281
1166,054340,피앤텔,032604,통신 및 방송 장비 제조업,"30,786,591","15,393,295,500","500",원(KRW),054-979-3320,서울특별시 영등포구  선유로 27 대륭오피스텔 1111gh,1281
1167,024850,피에스엠씨,032602,전자부품 제조업,"38,726,201","19,363,100,500","500",원(KRW),031-522-3700,경기도 화성시 향남읍 발안공단로4길 16 구문천리 928,1281
1168,031980,피에스케이,032902,특수 목적용 기계 제조업,"20,331,604","10,165,802,000","500",원(KRW),031)660-8700,경기도 화성시  삼성1로4길 48 피에스케이,1281
1169,002230,피에스텍,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","19,669,243","9,834,621,500","500",원(KRW),031-3408-1790,서울특별시 성동구 왕십리로 46(성수동1가) ,1281
1170,137400,피엔티,032902,특수 목적용 기계 제조업,"8,817,348","4,408,674,000","500",원(KRW),054-469-6950,경북 구미시 공단동 270번지 ,1281
1171,073570,피엠지파마,032902,특수 목적용 기계 제조업,"10,566,411","5,283,205,500","500",원(KRW),041-582-5700,충청남도 천안시 서북구 직산읍 4산단7로 17-15 -,1281
1172,128660,피제이메탈,032402,1차 비철금속 제조업,"24,803,369","12,401,684,500","500",원(KRW),02-555-4451,서울특별시 강남구 테헤란로81길 13삼성동 동원빌딩 11층 ,1281
1173,006140,피제이전자,032701,의료용 기기 제조업,"10,000,000","5,000,000,000","500",원(KRW),032 -326 -7000,경기도 부천시 오정구 삼작로 22 부천테크노파크1단지 101동 6층,1281
1174,087600,픽셀플러스,032602,전자부품 제조업,"8,166,558","4,083,279,000","500",원(KRW),031-888-5300,"경기도 수원시 영통구 광교로 105(이의동, 경기알앤디비센터6층) &nbsp",1281
1175,064800,필링크,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","61,462,903","6,146,290,300","100",원(KRW),02-2102-7313,서울특별시 영등포구  영등포로 272 ,1281
1176,161580,필옵틱스,032902,특수 목적용 기계 제조업,"17,272,398","8,636,199,000","500",원(KRW),031-292-8321,경기도 수원시 권선구 산업로156번길 17 &nbsp,1281
1177,270520,하나금융10호스팩,116601,금융 지원 서비스업,"4,602,000","460,200,000","100",원(KRW),02-3771-3423,서울특별시 영등포구 의사당대로 82(여의도동) ,1281
1178,284620,하나금융11호스팩,116601,금융 지원 서비스업,"5,401,000","540,100,000","100",원(KRW),02-3771-3423,서울특별시 영등포구 의사당대로 82 &nbsp,1281
1179,230240,하나금융7호SPAC,116601,금융 지원 서비스업,"8,000,000","800,000,000","100",원(KRW),02-3771-3630,서울특별시 영등포구 의사당대로 82 ,1281
1180,261200,하나금융9호스팩,116601,금융 지원 서비스업,"4,260,000","426,000,000","100",원(KRW),02-3771-3339,서울특별시 영등포구 의사당대로 82 ,1281
1181,067310,하나마이크론,032601,반도체 제조업,"22,727,078","11,363,539,000","500",원(KRW),041-539-1011,충남 아산시 음봉면 원남리 95-1번지 ,1281
